date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:33:42	50134/50134	---M-Z	200	added ('OK')	text/html	etag:%22c3d6-5d2bb188a7e00-gzip%22	https://davur.dexignzone.com/frontend/front-home.html	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/front-home.html	(from )
12:33:44	238/238	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Mar%202023%2011:33:43%20GMT	https://davur.dexignzone.com/robots.txt		(from )
12:33:46	238/238	---M--	302	error ('Found')	text/html	date:Tue,%2014%20Mar%202023%2011:33:44%20GMT	https://davur.dexignzone.com/dashboard/social-image.png	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/dashboard/social-image.png	(from https://davur.dexignzone.com/frontend/front-home.html)
12:33:47	3495/3495	---M--	200	added ('OK')	image/png	etag:%22da7-5b12be0df6480%22	https://davur.dexignzone.com/frontend/images/favicon.png	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/images/favicon.png	(from https://davur.dexignzone.com/frontend/front-home.html)
12:33:48	10722/10722	---M--	200	added ('OK')	text/css	etag:%2229e2-58dde99508380%22	https://davur.dexignzone.com/frontend/vendor/bootstrap-select/dist/css/bootstrap-select.min.css	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/vendor/bootstrap-select/dist/css/bootstrap-select.min.css	(from https://davur.dexignzone.com/frontend/front-home.html)
12:33:51	3506/3506	---M--	200	added ('OK')	text/css	etag:%22db2-56e9b0fd29b00%22	https://davur.dexignzone.com/frontend/vendor/owl-carousel/owl.carousel.css	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/vendor/owl-carousel/owl.carousel.css	(from https://davur.dexignzone.com/frontend/front-home.html)
12:33:52	444/444	---M--	200	added ('OK')	text/css	etag:%221bc-58dde99508380%22	https://davur.dexignzone.com/frontend/vendor/bootstrap-touchspin/css/jquery.bootstrap-touchspin.min.css	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/vendor/bootstrap-touchspin/css/jquery.bootstrap-touchspin.min.css	(from https://davur.dexignzone.com/frontend/front-home.html)
12:33:53	16562/16562	---M--	200	added ('OK')	text/css	etag:%2240b2-5c7537accac00%22	https://davur.dexignzone.com/frontend/vendor/swiper/css/swiper-bundle.css	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/vendor/swiper/css/swiper-bundle.css	(from https://davur.dexignzone.com/frontend/front-home.html)
12:33:58	22357/22357	---MCZ	200	added ('OK')	text/css	etag:W/%225f0d52a9-5755%22	https://cdn.lineicons.com/2.0/LineIcons.css	C:/Mes%20Sites%20Web/dahboard%20reataurant/cdn.lineicons.com/2.0/LineIcons.css	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:01	46077/46077	---M-Z	200	added ('OK')	text/html	etag:%22b3fd-5d2a36c4c5f80-gzip%22	https://davur.dexignzone.com/frontend/front-dashboard.html	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/front-dashboard.html	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:03	1375476/1375476	---M--	200	added ('OK')	text/css	etag:%2214fcf4-5d2c901158400%22	https://davur.dexignzone.com/frontend/css/style.css	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/css/style.css	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:04	3980/3980	---M--	200	added ('OK')	image/png	etag:%22f8c-5b0eba1171180%22	https://davur.dexignzone.com/frontend/images/logo-text.png	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/images/logo-text.png	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:06	12070/12070	---M--	200	added ('OK')	image/jpeg	etag:%222f26-5b83b4beda500%22	https://davur.dexignzone.com/frontend/images/avatar/1.jpg	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/images/avatar/1.jpg	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:07	70220/70220	---M-Z	200	added ('OK')	text/html	etag:%221124c-5d2b7f8e29400-gzip%22	https://davur.dexignzone.com/frontend/front-transactions.html	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/front-transactions.html	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:10	66923/66923	---M-Z	200	added ('OK')	text/html	etag:%221056b-5d2a48a851400-gzip%22	https://davur.dexignzone.com/frontend/front-booking.html	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/front-booking.html	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:11	41494/41494	---M-Z	200	added ('OK')	text/html	etag:%22a216-5c9d7c0d6af80-gzip%22	https://davur.dexignzone.com/frontend/front-orders_status.html	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/front-orders_status.html	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:12	55761/55761	---M-Z	200	added ('OK')	text/html	etag:%22d9d1-5d2a3e8282300-gzip%22	https://davur.dexignzone.com/frontend/front-people.html	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/front-people.html	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:13	52789/52789	---M-Z	200	added ('OK')	text/html	etag:%22ce35-5d2a42010e180-gzip%22	https://davur.dexignzone.com/frontend/front-wallet.html	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/front-wallet.html	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:14	54737/54737	---M-Z	200	added ('OK')	text/html	etag:%22d5d1-5d2a49db66880-gzip%22	https://davur.dexignzone.com/frontend/front-food-items.html	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/front-food-items.html	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:14	38654/38654	---M-Z	200	added ('OK')	text/html	etag:%2296fe-5d2a4d5621e00-gzip%22	https://davur.dexignzone.com/frontend/front-reviews.html	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/front-reviews.html	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:15	38694/38694	---M-Z	200	added ('OK')	text/html	etag:%229726-5c9d7c0d6af80-gzip%22	https://davur.dexignzone.com/frontend/front-authentication.html	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/front-authentication.html	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:16	39694/39694	---M-Z	200	added ('OK')	text/html	etag:%229b0e-5d2a3eef3a380-gzip%22	https://davur.dexignzone.com/frontend/front-setting.html	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/front-setting.html	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:17	34850/34850	---M-Z	200	added ('OK')	text/html	etag:%228822-5c9d7c0d6af80-gzip%22	https://davur.dexignzone.com/frontend/front-support.html	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/front-support.html	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:17	36899/36899	---M-Z	200	added ('OK')	text/html	etag:%229023-5c9d7c0d6af80-gzip%22	https://davur.dexignzone.com/frontend/front-terms_conditions.html	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/front-terms_conditions.html	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:18	3571/3571	---M-Z	200	added ('OK')	text/html	etag:%22df3-5d2a3eda3f200-gzip%22	https://davur.dexignzone.com/frontend/front-login.html	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/front-login.html	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:19	27409/27409	---M--	200	added ('OK')	image/png	etag:%226b11-5c718947e4900%22	https://davur.dexignzone.com/frontend/images/food-icon/1.png	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/images/food-icon/1.png	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:22	33118/33118	---M--	200	added ('OK')	image/png	etag:%22815e-5c71894043700%22	https://davur.dexignzone.com/frontend/images/food-icon/2.png	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/images/food-icon/2.png	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:22	23155/23155	---M--	200	added ('OK')	image/png	etag:%225a73-5c71895726d00%22	https://davur.dexignzone.com/frontend/images/food-icon/3.png	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/images/food-icon/3.png	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:23	13149/13149	---M--	200	added ('OK')	image/png	etag:%22335d-5c718999e8a80%22	https://davur.dexignzone.com/frontend/images/food-icon/4.png	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/images/food-icon/4.png	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:23	23474/23474	---M--	200	added ('OK')	image/png	etag:%225bb2-5c71897793980%22	https://davur.dexignzone.com/frontend/images/food-icon/5.png	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/images/food-icon/5.png	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:24	31923/31923	---M--	200	added ('OK')	image/png	etag:%227cb3-5c7189a55a580%22	https://davur.dexignzone.com/frontend/images/food-icon/6.png	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/images/food-icon/6.png	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:25	17609/17609	---M--	200	added ('OK')	image/png	etag:%2244c9-5c7189c1f6900%22	https://davur.dexignzone.com/frontend/images/food-icon/7.png	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/images/food-icon/7.png	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:26	8824/8824	---M--	200	added ('OK')	image/png	etag:%222278-5c719533a6900%22	https://davur.dexignzone.com/frontend/images/veg.png	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/images/veg.png	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:26	93191/93191	---M--	200	added ('OK')	image/jpeg	etag:%2216c07-5c79b29c22180%22	https://davur.dexignzone.com/frontend/images/dish/1.jpg	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/images/dish/1.jpg	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:29	83663/83663	---M--	200	added ('OK')	image/jpeg	etag:%22146cf-5c79b29c22180%22	https://davur.dexignzone.com/frontend/images/dish/2.jpg	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/images/dish/2.jpg	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:29	145262/145262	---M--	200	added ('OK')	image/jpeg	etag:%222376e-5c79b29c22180%22	https://davur.dexignzone.com/frontend/images/dish/3.jpg	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/images/dish/3.jpg	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:30	83229/83229	---M--	200	added ('OK')	image/jpeg	etag:%221451d-5c79b29c22180%22	https://davur.dexignzone.com/frontend/images/dish/4.jpg	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/images/dish/4.jpg	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:30	90443/90443	---M--	200	added ('OK')	image/jpeg	etag:%221614b-5c79b29c22180%22	https://davur.dexignzone.com/frontend/images/dish/5.jpg	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/images/dish/5.jpg	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:31	95468/95468	---M--	200	added ('OK')	image/jpeg	etag:%22174ec-5c79b29c22180%22	https://davur.dexignzone.com/frontend/images/dish/6.jpg	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/images/dish/6.jpg	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:32	105625/105625	---M--	200	added ('OK')	image/jpeg	etag:%2219c99-5c79b29c22180%22	https://davur.dexignzone.com/frontend/images/dish/7.jpg	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/images/dish/7.jpg	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:33	78419/78419	---M--	200	added ('OK')	image/jpeg	etag:%2213253-5c79b29c22180%22	https://davur.dexignzone.com/frontend/images/dish/8.jpg	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/images/dish/8.jpg	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:35	218982/218982	---M--	200	added ('OK')	application/x-javascript	etag:%2235766-5d2a6f73e1b80%22	https://davur.dexignzone.com/frontend/vendor/global/global.min.js	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/vendor/global/global.min.js	(from https://davur.dexignzone.com/frontend/front-home.html)
12:34:44	50598/50598	---M--	200	added ('OK')	application/x-javascript	etag:%22c5a6-5c9d704d87700%22	https://davur.dexignzone.com/frontend/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	(from https://davur.dexignzone.com/frontend/front-home.html)
